mag,len,wid,TMP,SPFH,PRES,UGRD,VGRD,DLWRF,CAPE,PEVAP,APCP,DSWRF,yr
0.0,1.18,75,309.18,0.012393,91781.71,-2.29,8.41,439.19,1708.52,1.2182,0.0,902.34,2017
2.0,8.1,750,297.0,0.014602,91922.25,-2.53,8.32,364.4,1227.252,0.3151,0.0,175.097,2017
1.0,1.29,250,309.96,0.0094285,91598.75,-4.21,7.92,412.83,706.404,1.0672,0.0,673.475,2017
1.0,1.96,290,309.96,0.0094285,91598.75,-4.21,7.92,412.83,706.404,1.0672,0.0,673.475,2017
1.0,2.36,50,309.96,0.0094285,91598.75,-4.21,7.92,412.83,706.404,1.0672,0.0,673.475,2017
0.0,1.55,100,309.96,0.0094285,91598.75,-4.21,7.92,412.83,706.404,1.0672,0.0,673.475,2017
1.0,7.3,600,308.66,0.0109175,91809.68,-2.19,6.76,416.89,959.786,0.9205,0.0,900.346,2017
0.0,0.68,10,308.66,0.0109175,91809.68,-2.19,6.76,416.89,959.786,0.9205,0.0,900.346,2017
1.0,5.5,300,308.66,0.0109175,91809.68,-2.19,6.76,416.89,959.786,0.9205,0.0,900.346,2017
3.0,39.71,1760,308.66,0.0109175,91809.68,-2.19,6.76,416.89,959.786,0.9205,0.0,900.346,2017
0.0,8.57,100,308.66,0.0109175,91809.68,-2.19,6.76,416.89,959.786,0.9205,0.0,900.346,2017
1.0,2.99,570,309.75,0.0090545,91466.81,-2.67,7.38,387.87,1143.899,0.4814,0.0,116.572,2017
1.0,0.3,190,313.8,0.0073632,91382.42,-0.72,5.95,410.52,570.446,1.2898,0.0,856.119,2017
1.0,2.84,100,313.8,0.0073632,91382.42,-0.72,5.95,410.52,570.446,1.2898,0.0,856.119,2017
1.0,1.96,50,311.87,0.0087265,91515.91,-0.09,5.78,415.52,885.651,1.2898,0.0,941.899,2017
1.0,6.87,1760,304.12,0.0082542,91403.59,-2.5,5.24,342.79,88.295,0.4295,0.0,0.0,2017
2.0,3.44,440,304.12,0.0082542,91403.59,-2.5,5.24,342.79,88.295,0.4295,0.0,0.0,2017
0.0,5.17,100,310.99005,0.0071247,91585.83,-1.31,6.31,366.0,206.606,1.0277,0.0,281.334,2017
1.0,6.12,300,312.13,0.0082267,91637.83,-0.38,6.23,409.19,385.607,1.2527,0.0,852.589,2017
1.0,2.73,900,303.93,0.0095917,91869.12,-2.52,5.51,355.57,295.904,0.4441,0.0,0.0,2017
1.0,20.34,880,309.68,0.0088524,91746.59,-2.2,6.63,377.75,439.729,0.9966,0.0,274.543,2017
1.0,1.07,150,309.6,0.0100136,91866.91,-1.47,6.47,419.81,704.159,1.2136,0.0,918.703,2017
1.0,7.14,1800,309.67,0.0096335,91674.99,-2.47,5.95,402.1,946.394,0.471,0.0,111.485,2017
1.0,2.04,500,311.02,0.009233,91764.25,-2.63,6.17,427.72,565.963,1.0248,0.0,660.275,2017
0.0,2.1,100,311.02,0.009233,91764.25,-2.63,6.17,427.72,565.963,1.0248,0.0,660.275,2017
1.0,6.02,400,304.52005,0.0121225,92058.26,-1.15,5.33,406.18,804.875,0.9061,0.0,667.502,2017
1.0,5.04,1500,302.87,0.0115654,91759.03,-3.09,8.52,365.2,651.066,0.3154,0.0,0.0,2017
2.0,21.7,1700,302.87,0.0115654,91759.03,-3.09,8.52,365.2,651.066,0.3154,0.0,0.0,2017
1.0,6.88,1003,302.87,0.0115654,91759.03,-3.09,8.52,365.2,651.066,0.3154,0.0,0.0,2017
2.0,23.4,1900,302.87,0.0115654,91759.03,-3.09,8.52,365.2,651.066,0.3154,0.0,0.0,2017
1.0,9.14,400,302.87,0.0115654,91759.03,-3.09,8.52,365.2,651.066,0.3154,0.0,0.0,2017
0.0,4.28,100,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
1.0,3.04,600,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
1.0,3.85,600,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
0.0,2.63,250,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
2.0,15.49,1936,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
1.0,3.82,440,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
0.0,10.05,215,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
1.0,4.43,1108,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
1.0,13.19,1232,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
2.0,1.09,440,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
2.0,13.77,880,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
1.0,3.69,300,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
1.0,3.78,880,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
1.0,0.99,600,305.8,0.0116843,91682.95,-3.17,9.02,396.76,1037.308,0.5161,0.0,0.0,2017
2.0,5.83,616,310.61,0.0122589,91687.21,-2.28,9.0,438.35,1934.266,1.0482,0.0,669.324,2017
0.0,1.4,100,310.61,0.0122589,91687.21,-2.28,9.0,438.35,1934.266,1.0482,0.0,669.324,2017
1.0,1.2,50,307.99,0.0139486,91964.73,-1.09,9.59,441.51,2194.509,0.8892,0.0,877.602,2017
1.0,1.76,100,307.99,0.0139486,91964.73,-1.09,9.59,441.51,2194.509,0.8892,0.0,877.602,2017
1.0,4.07,150,303.57,0.0152307,92049.12,-1.31,9.09,412.1,2217.502,0.8892,0.0,652.988,2017
1.0,3.27,175,304.64,0.0124431,91885.87,-3.12,8.4,370.34,1455.36,0.5285,0.0,0.0,2017
1.0,8.13,300,308.79,0.0120337,91843.49,-3.25,9.36,398.05,1772.904,0.5285,0.0,132.518,2017
1.0,9.23,600,308.79,0.0120337,91843.49,-3.25,9.36,398.05,1772.904,0.5285,0.0,132.518,2017
0.0,2.94,100,308.79,0.0120337,91843.49,-3.25,9.36,398.05,1772.904,0.5285,0.0,132.518,2017
0.0,0.09,40,311.48,0.0116638,91859.64,-2.64,9.31,438.24,1914.739,1.0636,0.0,484.803,2017
1.0,5.8,440,310.0,0.0119553,91671.05,1.82,7.36,437.22,1721.636,1.1951,0.0,918.168,2017
1.0,7.52,300,309.82,0.0126452,91425.3,-0.11,8.35,437.05,2469.71,1.1665,0.0,830.929,2017
1.0,0.74,150,309.82,0.0126452,91425.3,-0.11,8.35,437.05,2469.71,1.1665,0.0,830.929,2017
0.0,0.01,50,306.5,0.0137327,91729.67,-0.81,9.93,434.5,2580.706,0.8522,0.0,873.095,2017
2.0,6.72,600,299.63,0.0146359,91455.4,-1.3,9.2,401.21,2011.64,0.3053,0.0,472.111,2017
1.0,5.0,200,299.63,0.0146359,91455.4,-1.3,9.2,401.21,2011.64,0.3053,0.0,472.111,2017
1.0,3.98,350,306.17,0.0124168,91943.92,-1.5,7.25,430.82,1489.684,0.8241,0.0,878.395,2017
1.0,2.94,350,307.46005,0.0119803,91964.43,-3.71,5.5,425.03,1777.801,1.1045,0.0062,896.713,2017
2.0,16.86,1320,301.89005,0.0138502,92262.72,-0.27,5.28,415.03,1699.926,0.6092,0.0091,582.337,2017
0.0,0.01,75,304.38,0.0147411,91905.99,-2.79,5.89,412.39,2558.953,0.7732,0.0,799.045,2017
1.0,7.1,150,306.64,0.0138186,91746.37,-3.83,5.95,427.38,2029.724,0.8564,0.0,478.122,2017
1.0,1.2,90,306.64,0.0138186,91746.37,-3.83,5.95,427.38,2029.724,0.8564,0.0,478.122,2017
1.0,0.69,50,307.22,0.0138791,91764.47,-3.05,5.92,427.38,2138.579,1.0125,0.0,833.233,2017
1.0,0.39,50,298.22,0.0140392,92079.37,-3.18,4.81,412.01,191.53,0.453,0.0,289.814,2017
1.0,0.75,250,296.28003,0.0140435,92267.24,-3.0,3.65,417.26,70.958,0.3753,0.1119,386.639,2017
0.0,0.08,40,293.54,0.0137054,92429.83,-2.63,2.02,417.26,1.435,0.2973,0.2664,375.816,2017
0.0,0.11,40,307.82004,0.0120319,92174.82,-2.99,6.77,435.34,1466.56,1.1402,0.0,871.211,2017
1.0,1.96,125,307.82004,0.0120319,92174.82,-2.99,6.77,435.34,1466.56,1.1402,0.0,871.211,2017
0.0,1.61,10,307.82004,0.0120319,92174.82,-2.99,6.77,435.34,1466.56,1.1402,0.0,871.211,2017
0.0,7.43,20,307.82004,0.0120319,92174.82,-2.99,6.77,435.34,1466.56,1.1402,0.0,871.211,2017
0.0,0.86,75,307.82004,0.0120319,92174.82,-2.99,6.77,435.34,1466.56,1.1402,0.0,871.211,2017
0.0,0.86,75,307.82004,0.0120319,92174.82,-2.99,6.77,435.34,1466.56,1.1402,0.0,871.211,2017
0.0,4.4,100,306.5,0.0126283,92127.34,-1.81,7.58,435.34,1541.443,0.869,0.0,847.511,2017
0.0,3.2,25,306.5,0.0126283,92127.34,-1.81,7.58,435.34,1541.443,0.869,0.0,847.511,2017
0.0,4.91,50,302.47,0.0135869,91909.55,-3.71,7.51,403.7,1693.811,0.4141,0.0,0.0,2017
0.0,1.56,25,306.63004,0.0129126,91861.79,-1.72,8.67,430.55,1894.2,0.9014,0.0,440.908,2017
1.0,2.65,50,306.63004,0.0129126,91861.79,-1.72,8.67,430.55,1894.2,0.9014,0.0,440.908,2017
0.0,2.77,50,306.63004,0.0129126,91861.79,-1.72,8.67,430.55,1894.2,0.9014,0.0,440.908,2017
0.0,0.3,30,306.63004,0.0129126,91861.79,-1.72,8.67,430.55,1894.2,0.9014,0.0,440.908,2017
0.0,1.0,100,306.63004,0.0129126,91861.79,-1.72,8.67,430.55,1894.2,0.9014,0.0,440.908,2017
0.0,2.09,50,302.18,0.0130125,91981.28,-3.19,7.88,371.09,1285.693,0.4658,0.0,0.0,2017
0.0,0.1,50,305.80005,0.0123203,91874.41,-2.75,8.13,398.66,1382.638,0.4658,0.0,126.22,2017
1.0,5.3,280,305.80005,0.0123203,91874.41,-2.75,8.13,398.66,1382.638,0.4658,0.0,126.22,2017
1.0,3.04,267,305.80005,0.0123203,91874.41,-2.75,8.13,398.66,1382.638,0.4658,0.0,126.22,2017
0.0,0.2,25,305.80005,0.0123203,91874.41,-2.75,8.13,398.66,1382.638,0.4658,0.0,126.22,2017
0.0,0.54,20,305.80005,0.0123203,91874.41,-2.75,8.13,398.66,1382.638,0.4658,0.0,126.22,2017
0.0,0.09,25,305.80005,0.0123203,91874.41,-2.75,8.13,398.66,1382.638,0.4658,0.0,126.22,2017
0.0,1.39,50,308.23,0.0118395,91829.36,-2.55,7.8,436.72,1405.006,0.9879,0.0,473.885,2017
3.0,82.53,1320,308.23,0.0118395,91829.36,-2.55,7.8,436.72,1405.006,0.9879,0.0,473.885,2017
0.0,1.83,35,309.44,0.0115699,91846.14,-2.57,6.87,436.72,1352.799,1.1828,0.0,829.227,2017
0.0,0.06,25,309.44,0.0115699,91846.14,-2.57,6.87,436.72,1352.799,1.1828,0.0,829.227,2017
2.0,10.25,150,304.01004,0.011477,91921.99,-0.83,3.65,389.08,934.226,0.1316,0.0,0.0,2017
0.0,0.1,20,306.14,0.0105896,91953.37,1.01,2.47,425.78,871.916,0.334,0.0,0.0,2017
1.0,0.75,50,306.14,0.0105896,91953.37,1.01,2.47,425.78,871.916,0.334,0.0,0.0,2017
2.0,18.0,1000,306.14,0.0105896,91953.37,1.01,2.47,425.78,871.916,0.334,0.0,0.0,2017
1.0,2.19,50,308.57,0.0092571,91951.27,4.09,1.54,425.78,838.474,0.9561,0.0,208.134,2017
1.0,0.37,50,310.01,0.0095273,91999.98,4.09,2.2,438.27,840.26,0.9561,0.0,637.094,2017
0.0,0.71,25,310.01,0.0095273,91999.98,4.09,2.2,438.27,840.26,0.9561,0.0,637.094,2017
1.0,1.06,250,310.01,0.0095273,91999.98,4.09,2.2,438.27,840.26,0.9561,0.0,637.094,2017
0.0,0.26,30,310.01,0.0095273,91999.98,4.09,2.2,438.27,840.26,0.9561,0.0,637.094,2017
1.0,2.14,25,310.01,0.0095273,91999.98,4.09,2.2,438.27,840.26,0.9561,0.0,637.094,2017
2.0,1.29,50,310.01,0.0095273,91999.98,4.09,2.2,438.27,840.26,0.9561,0.0,637.094,2017
0.0,1.2,75,309.98,0.0107485,91985.88,3.37,3.65,448.86,1241.272,1.177,0.0,884.676,2017
0.0,0.58,50,309.98,0.0107485,91985.88,3.37,3.65,448.86,1241.272,1.177,0.0,884.676,2017
0.0,0.49,50,306.87,0.0090508,91486.41,-0.62,6.46,394.4,617.53,0.4677,0.0,0.0,2017
0.0,0.35,50,310.34,0.0083826,91479.17,1.96,5.74,442.25,661.993,0.9348,0.0,386.175,2017
0.0,8.6,200,307.62,0.0093926,91691.72,-4.23,-4.38,402.05,1235.293,0.4256,0.0,0.0,2017
0.0,0.11,50,312.3,0.0066349,91505.34,3.25,0.86,429.05,479.023,0.9038,0.0,203.084,2017
0.0,0.2,50,312.3,0.0066349,91505.34,3.25,0.86,429.05,479.023,0.9038,0.0,203.084,2017
0.0,0.56,50,307.04,0.0059315,91942.69,0.2,-0.21,384.82,0.0,0.8768,0.0,686.36,2017
1.0,9.0,200,303.52005,0.002479,91640.59,5.95,1.24,324.35,0.0,1.2327,0.0,957.828,2017
2.0,2.0,100,303.52005,0.002479,91640.59,5.95,1.24,324.35,0.0,1.2327,0.0,957.828,2017
0.0,0.34,50,308.05,0.0055647,91198.38,3.77,7.69,384.17,207.962,1.0202,0.0,618.014,2017
0.0,0.42,50,308.03,0.0062207,91332.98,2.95,7.06,398.36,282.84,1.2941,0.0,921.927,2017
1.0,4.36,880,308.03,0.0062207,91332.98,2.95,7.06,398.36,282.84,1.2941,0.0,921.927,2017
1.0,4.7,500,296.65002,0.0108091,92083.18,-2.79,0.71,347.6,43.195,0.282,0.0,182.358,2017
1.0,3.8,450,305.41,0.0092333,91890.31,-2.32,-0.67,413.84,232.789,1.0799,0.0,972.47,2017
1.0,8.8,600,305.41,0.0092333,91890.31,-2.32,-0.67,413.84,232.789,1.0799,0.0,972.47,2017
1.0,5.0,500,299.22,0.0094959,92344.25,-1.16,-3.41,362.4,0.0,0.7772,0.0,724.185,2017
1.0,5.3,900,305.24,0.0070006,91894.14,0.99,-5.29,385.3,0.0,0.9236,0.0,444.902,2017
1.0,2.0,400,302.52,0.009003,92209.53,2.58,-2.94,392.68,9.946,0.7494,0.0,955.087,2017
1.0,10.3,700,302.52,0.009003,92209.53,2.58,-2.94,392.68,9.946,0.7494,0.0,955.087,2017
2.0,2.8,400,303.73,0.0082847,91865.5,4.1,1.06,410.77,754.119,0.7393,0.0,353.469,2017
1.0,3.7,350,304.28,0.0099491,92000.34,2.29,3.11,410.77,1012.509,0.86,0.0,642.805,2017
1.0,16.6,650,304.28,0.0099491,92000.34,2.29,3.11,410.77,1012.509,0.86,0.0,642.805,2017
1.0,12.7,650,304.28,0.0099491,92000.34,2.29,3.11,410.77,1012.509,0.86,0.0,642.805,2017
0.0,2.0,225,302.05,0.0111235,91993.8,0.36,5.54,413.26,1307.363,0.86,0.0,830.189,2017
1.0,1.0,100,296.3,0.0123668,92265.78,-1.46,7.61,383.43,1325.549,0.2159,0.0,449.976,2017
0.0,3.0,500,296.5,0.0125491,92165.91,-2.18,6.52,384.47,1097.089,0.5457,7.0628,501.595,2017
1.0,2.0,300,302.41003,0.0124968,91993.7,-4.84,2.49,428.12,1652.729,0.7313,0.0,612.605,2017
1.0,1.58,50,299.27,0.011909,92351.34,-0.06,3.53,419.23,737.923,0.5105,0.0,618.536,2017
0.0,3.98,75,304.08,0.0114882,92154.25,-0.18,8.4,427.48,1657.792,0.7749,0.0,511.392,2017
0.0,0.86,100,301.23,0.0126037,92242.57,-1.28,8.62,405.25,1709.696,0.683,0.0,604.291,2017
0.0,2.22,50,307.14,0.0071673,91873.07,-2.44,6.1,393.59,619.68,0.922,0.0,419.104,2017
0.0,0.47,75,308.05005,0.0069035,91989.15,-1.25,6.43,393.59,251.304,1.1851,0.0,768.242,2017
0.0,4.5,75,305.66,0.0094462,92045.67,-0.59,7.03,398.04,741.443,0.8898,0.0,907.174,2017
0.0,0.58,100,305.66,0.0094462,92045.67,-0.59,7.03,398.04,741.443,0.8898,0.0,907.174,2017
0.0,0.21,50,306.78,0.0075876,91925.66,-2.6,9.8,347.58,611.686,0.9855,0.0,242.172,2017
0.0,0.32,50,289.43,0.0019421,92590.77,0.01,4.8,257.99,0.0,0.1053,0.0,0.0,2017
1.0,0.95,75,282.71,0.0017611,93019.16,1.98,1.87,244.63,0.0,0.0174,0.0,9.524,2017
0.0,0.01,25,289.25,0.0017646,92796.45,0.25,-1.73,245.35,0.0,0.1661,0.0,0.0,2017
1.0,0.8,60,293.74005,0.002239,93168.53,0.2,-5.5,285.16,0.0,0.9948,0.0,963.36,2017
0.0,0.01,25,293.74005,0.002239,93168.53,0.2,-5.5,285.16,0.0,0.9948,0.0,963.36,2017
1.0,1.45,40,292.52,0.0023601,93446.17,-1.83,-6.05,285.16,0.0,0.8184,0.0,992.977,2017
0.0,2.23,50,305.6,0.0057169,91582.98,-0.92,-1.95,378.1,10.849,0.8683,0.0,432.559,2017
0.0,0.1,20,304.02,0.007592,90990.18,-1.18,7.48,370.42,916.269,0.3429,0.0,0.0,2017
1.0,5.22,150,304.02,0.007592,90990.18,-1.18,7.48,370.42,916.269,0.3429,0.0,0.0,2017
0.0,2.24,30,304.02,0.007592,90990.18,-1.18,7.48,370.42,916.269,0.3429,0.0,0.0,2017
0.0,0.26,15,309.21,0.0058338,90950.75,0.76,8.63,370.42,890.616,1.0148,0.0,225.328,2017
0.0,0.1,10,309.21,0.0058338,90950.75,0.76,8.63,370.42,890.616,1.0148,0.0,225.328,2017
2.0,7.49,300,309.21,0.0058338,90950.75,0.76,8.63,370.42,890.616,1.0148,0.0,225.328,2017
0.0,0.15,10,309.21,0.0058338,90950.75,0.76,8.63,370.42,890.616,1.0148,0.0,225.328,2017
0.0,0.28,90,309.64,0.0065301,90949.17,0.74,8.36,394.07,690.444,1.0148,0.0,624.597,2017
0.0,0.32,90,309.64,0.0065301,90949.17,0.74,8.36,394.07,690.444,1.0148,0.0,624.597,2017
0.0,2.1,75,309.64,0.0065301,90949.17,0.74,8.36,394.07,690.444,1.0148,0.0,624.597,2017
2.0,12.1,250,309.64,0.0065301,90949.17,0.74,8.36,394.07,690.444,1.0148,0.0,624.597,2017
0.0,1.13,50,309.64,0.0065301,90949.17,0.74,8.36,394.07,690.444,1.0148,0.0,624.597,2017
2.0,3.2,100,309.64,0.0065301,90949.17,0.74,8.36,394.07,690.444,1.0148,0.0,624.597,2017
1.0,3.04,100,309.64,0.0065301,90949.17,0.74,8.36,394.07,690.444,1.0148,0.0,624.597,2017
0.0,2.61,40,309.64,0.0065301,90949.17,0.74,8.36,394.07,690.444,1.0148,0.0,624.597,2017
0.0,0.72,25,308.73,0.0079257,91007.77,0.6,8.4,406.18,893.099,1.2812,0.0,927.704,2017
0.0,2.23,25,308.73,0.0079257,91007.77,0.6,8.4,406.18,893.099,1.2812,0.0,927.704,2017
1.0,1.91,160,308.73,0.0079257,91007.77,0.6,8.4,406.18,893.099,1.2812,0.0,927.704,2017
0.0,0.01,25,308.73,0.0079257,91007.77,0.6,8.4,406.18,893.099,1.2812,0.0,927.704,2017
0.0,11.36,30,308.73,0.0079257,91007.77,0.6,8.4,406.18,893.099,1.2812,0.0,927.704,2017
0.0,0.01,25,307.48004,0.0031059,91226.62,2.0,6.01,310.38,0.0,0.977,0.0,239.514,2017
0.0,0.25,50,308.29,0.0032099,91299.99,2.63,5.96,353.5,0.0,0.977,0.0,637.103,2017
0.0,0.25,30,307.34,0.0040984,91538.23,2.42,5.3,363.25,0.0,1.2978,0.0,1000.912,2017
1.0,4.97,400,294.26004,0.0038178,92106.27,4.0,-6.63,318.02,145.627,0.8227,0.0073,698.803,2017
1.0,2.07,100,294.91,0.0032847,91620.59,5.34,-2.19,321.5,62.135,0.6707,0.032,336.483,2017
1.0,0.01,100,281.68,0.0024589,92388.02,-2.44,-3.83,243.98,0.0,0.066,0.0,0.0,2017
0.0,0.01,50,298.44,0.0021647,91576.95,9.31,-0.75,274.84,0.0,0.9326,0.0,153.023,2017
1.0,11.2,700,298.44,0.0021647,91576.95,9.31,-0.75,274.84,0.0,0.9326,0.0,153.023,2017
1.0,0.09,135,289.52,0.0050158,91404.94,2.78,3.0,274.89,0.0,0.036,0.0,0.0,2017
0.0,0.25,75,303.38,0.0030684,91156.62,3.77,3.05,319.04,0.0,0.771,0.0,146.055,2017
0.0,0.45,25,295.08,0.0021854,91971.74,1.59,-6.33,291.06,0.0,0.8061,0.0,427.406,2017
0.0,0.34,50,295.95,0.002384,91916.96,0.92,-6.61,291.06,0.0,1.0686,0.0,778.619,2017
0.0,2.86,50,294.2,0.0028987,92069.6,0.86,-6.23,289.1,0.0,0.8836,0.0,842.663,2017
0.0,0.38,50,290.84,0.0025908,91614.03,3.25,-1.74,271.92,0.0,0.0514,0.0,0.0,2017
1.0,1.68,200,290.84,0.0025908,91614.03,3.25,-1.74,271.92,0.0,0.0514,0.0,0.0,2017
0.0,0.25,25,292.88,0.0026236,91453.84,4.0,-0.61,283.22,0.0,0.0687,0.0,0.0,2017
0.0,5.74,300,292.88,0.0026236,91453.84,4.0,-0.61,283.22,0.0,0.0687,0.0,0.0,2017
1.0,1.9,60,292.88,0.0026236,91453.84,4.0,-0.61,283.22,0.0,0.0687,0.0,0.0,2017
1.0,1.0,70,292.88,0.0026236,91453.84,4.0,-0.61,283.22,0.0,0.0687,0.0,0.0,2017
1.0,12.52,440,294.86,0.0025956,91365.95,3.88,-0.94,283.22,0.0,0.2694,0.0,0.0,2017
1.0,3.08,150,294.86,0.0025956,91365.95,3.88,-0.94,283.22,0.0,0.2694,0.0,0.0,2017
0.0,0.11,50,294.86,0.0025956,91365.95,3.88,-0.94,283.22,0.0,0.2694,0.0,0.0,2017
1.0,2.07,75,299.39005,0.0024979,91273.37,6.78,-0.63,298.96,0.0,0.2694,0.0,50.446,2017
0.0,1.1,80,299.39005,0.0024979,91273.37,6.78,-0.63,298.96,0.0,0.2694,0.0,50.446,2017
0.0,3.26,375,299.39005,0.0024979,91273.37,6.78,-0.63,298.96,0.0,0.2694,0.0,50.446,2017
1.0,1.0,250,299.39005,0.0024979,91273.37,6.78,-0.63,298.96,0.0,0.2694,0.0,50.446,2017
1.0,14.79,75,301.9,0.0024438,91298.01,8.46,-0.61,315.95,0.0,0.9348,0.0,424.291,2017
1.0,2.31,150,301.9,0.0024438,91298.01,8.46,-0.61,315.95,0.0,0.9348,0.0,424.291,2017
0.0,11.71,100,301.9,0.0024438,91298.01,8.46,-0.61,315.95,0.0,0.9348,0.0,424.291,2017
1.0,1.18,10,301.9,0.0024438,91298.01,8.46,-0.61,315.95,0.0,0.9348,0.0,424.291,2017
0.0,0.01,50,302.39005,0.0024333,91439.87,8.9,-0.86,315.95,0.0,1.2299,0.0,774.265,2017
0.0,0.2,40,302.39005,0.0024333,91439.87,8.9,-0.86,315.95,0.0,1.2299,0.0,774.265,2017
1.0,1.63,300,302.39005,0.0024333,91439.87,8.9,-0.86,315.95,0.0,1.2299,0.0,774.265,2017
0.0,2.78,80,302.39005,0.0024333,91439.87,8.9,-0.86,315.95,0.0,1.2299,0.0,774.265,2017
2.0,14.98,300,302.39005,0.0024333,91439.87,8.9,-0.86,315.95,0.0,1.2299,0.0,774.265,2017
1.0,0.5,25,302.39005,0.0024333,91439.87,8.9,-0.86,315.95,0.0,1.2299,0.0,774.265,2017
1.0,0.96,80,300.52,0.0024256,91519.27,8.85,-1.94,313.81,0.0,1.2299,0.0,932.255,2017
0.0,3.14,30,296.82,0.0024843,91650.5,6.89,-1.93,294.38,0.0,0.9974,0.0,689.819,2017
0.0,2.13,50,289.85,0.0021258,91325.91,4.87,0.61,265.16,0.0,0.1002,0.0,0.0,2017
1.0,4.19,100,300.26,0.0023577,91014.12,10.75,1.34,306.01,0.0,1.0026,0.0,424.018,2017
0.0,0.07,20,300.63,0.0023209,90976.45,10.73,1.81,306.01,0.0,1.0026,0.0,615.599,2017
1.0,9.2,10,300.51004,0.0023514,91013.63,10.81,1.97,308.0,0.0,1.2582,0.0,882.543,2017
1.0,9.2,10,300.51004,0.0023514,91013.63,10.81,1.97,308.0,0.0,1.2582,0.0,882.543,2017
1.0,9.2,10,299.52,0.0024859,91163.34,10.98,1.33,308.0,0.0,1.0454,0.0,912.306,2017
0.0,0.1,10,306.46,0.004965,91620.77,1.1,6.34,371.47,33.428,0.9161,0.0,409.252,2017
0.0,1.54,35,306.46,0.004965,91620.77,1.1,6.34,371.47,33.428,0.9161,0.0,409.252,2017
1.0,2.96,300,306.0,0.0061278,91757.55,0.4,6.86,374.25,156.371,1.1714,0.0,859.866,2017
1.0,0.36,100,297.38,0.0024229,91923.31,-1.59,-1.72,290.22,0.0,0.133,0.0,0.0,2017
0.0,0.13,90,300.1,0.009657,92128.07,-1.19,5.39,391.72,940.128,0.7887,0.0,658.695,2017
1.0,0.25,170,300.1,0.009657,92128.07,-1.19,5.39,391.72,940.128,0.7887,0.0,658.695,2017
1.0,0.07,50,300.1,0.009657,92128.07,-1.19,5.39,391.72,940.128,0.7887,0.0,658.695,2017
0.0,0.1,25,302.74,0.0029476,91243.77,9.02,0.96,321.08,0.0,0.9668,0.0,594.212,2017
1.0,8.02,125,302.93,0.0034288,91322.85,9.32,1.23,336.59,0.0,1.2419,0.0,855.085,2017
0.0,2.83,50,289.74,0.0034847,92766.21,0.74,2.16,285.84,0.0,0.6876,0.0,803.225,2017
0.0,3.99,50,302.12,0.0035707,91919.56,3.89,2.16,331.46,0.0,0.8669,0.0,763.524,2017
1.0,3.98,100,297.06,0.0037379,92475.88,-3.04,5.11,290.55,0.0,0.701,0.0,142.676,2017
1.0,5.08,75,295.65002,0.0030123,91930.1,4.17,-3.51,279.68,0.0,0.1643,0.0,0.0,2017
1.0,5.8,150,299.48004,0.0028485,91583.05,6.46,1.46,305.58,0.0,0.9958,0.0,850.352,2017
0.0,1.21,50,299.48004,0.0028485,91583.05,6.46,1.46,305.58,0.0,0.9958,0.0,850.352,2017
0.0,3.05,50,299.48004,0.0028485,91583.05,6.46,1.46,305.58,0.0,0.9958,0.0,850.352,2017
0.0,0.5,25,299.48004,0.0028485,91583.05,6.46,1.46,305.58,0.0,0.9958,0.0,850.352,2017
2.0,13.99,250,295.52,0.0072304,91461.24,-0.31,10.02,331.69,244.525,0.6725,0.0,356.235,2017
1.0,6.65,300,295.52,0.0072304,91461.24,-0.31,10.02,331.69,244.525,0.6725,0.0,356.235,2017
0.0,0.5,20,295.52,0.0072304,91461.24,-0.31,10.02,331.69,244.525,0.6725,0.0,356.235,2017
1.0,2.63,100,295.52,0.0072304,91461.24,-0.31,10.02,331.69,244.525,0.6725,0.0,356.235,2017
1.0,2.68,100,290.07,0.002524,92478.79,-1.43,8.85,277.22,0.0,0.5046,0.0,680.042,2017
0.0,6.06,200,278.14,0.0020723,92366.38,-1.93,4.25,219.63,0.0,0.0824,0.0,0.0,2017
0.0,1.05,250,278.14,0.0020723,92366.38,-1.93,4.25,219.63,0.0,0.0824,0.0,0.0,2017
0.0,0.22,100,282.6,0.0014267,92505.62,-3.02,-2.46,222.77,0.0,0.0502,0.0,0.0,2017
